device_name_actual,school_name_official,gender,sch_psle,level
13429,Chung Cheng High School (Main),99.0,2.0,2
13430,Chung Cheng High School (Main),99.0,2.0,2
13432,Chung Cheng High School (Main),99.0,2.0,2
13434,Chung Cheng High School (Main),99.0,2.0,1
13436,Chung Cheng High School (Main),99.0,2.0,2
13437,Chung Cheng High School (Main),99.0,2.0,2
13441,Chung Cheng High School (Main),99.0,2.0,2
13445,Chung Cheng High School (Main),99.0,2.0,2
13447,Chung Cheng High School (Main),99.0,2.0,2
13448,Chung Cheng High School (Main),99.0,2.0,2
13453,Chung Cheng High School (Main),99.0,2.0,2
13456,Chung Cheng High School (Main),99.0,2.0,2
13457,Chung Cheng High School (Main),99.0,2.0,2
13459,Chung Cheng High School (Main),99.0,2.0,2
13460,Chung Cheng High School (Main),99.0,2.0,2
13461,Chung Cheng High School (Main),99.0,2.0,2
13463,Chung Cheng High School (Main),99.0,2.0,2
13464,Chung Cheng High School (Main),99.0,2.0,2
13471,Chung Cheng High School (Main),99.0,2.0,2
13473,Chung Cheng High School (Main),99.0,2.0,2
13475,Chung Cheng High School (Main),99.0,2.0,2
13476,Chung Cheng High School (Main),99.0,2.0,2
13478,Chung Cheng High School (Main),99.0,2.0,2
13479,Chung Cheng High School (Main),99.0,2.0,2
13482,Chung Cheng High School (Main),99.0,2.0,2
13486,Chung Cheng High School (Main),99.0,2.0,1
13487,Chung Cheng High School (Main),99.0,2.0,1
13489,Chung Cheng High School (Main),99.0,2.0,1
13490,Chung Cheng High School (Main),99.0,2.0,2
13491,Chung Cheng High School (Main),99.0,2.0,1
13492,Chung Cheng High School (Main),99.0,2.0,2
13493,Chung Cheng High School (Main),99.0,2.0,1
13494,Chung Cheng High School (Main),99.0,2.0,2
13497,Chung Cheng High School (Main),99.0,2.0,2
13498,Chung Cheng High School (Main),99.0,2.0,2
13499,Chung Cheng High School (Main),99.0,2.0,2
13502,Chung Cheng High School (Main),99.0,2.0,2
13503,Chung Cheng High School (Main),99.0,2.0,2
13507,Chung Cheng High School (Main),99.0,2.0,2
13510,Chung Cheng High School (Main),99.0,2.0,1
13512,Chung Cheng High School (Main),99.0,2.0,2
13513,Chung Cheng High School (Main),99.0,2.0,2
13514,Chung Cheng High School (Main),99.0,2.0,2
13517,Chung Cheng High School (Main),99.0,2.0,2
13518,Chung Cheng High School (Main),99.0,2.0,1
13522,Chung Cheng High School (Main),99.0,2.0,2
13526,Chung Cheng High School (Main),99.0,2.0,2
13532,Chung Cheng High School (Main),99.0,2.0,2
13533,Chung Cheng High School (Main),99.0,2.0,2
13534,Chung Cheng High School (Main),99.0,2.0,2
13535,Chung Cheng High School (Main),99.0,2.0,2
13536,Chung Cheng High School (Main),99.0,2.0,2
13540,Chung Cheng High School (Main),99.0,2.0,2
13542,Chung Cheng High School (Main),99.0,2.0,2
13543,Chung Cheng High School (Main),99.0,2.0,2
13548,Chung Cheng High School (Main),99.0,2.0,2
13550,Chung Cheng High School (Main),99.0,2.0,2
13555,Chung Cheng High School (Main),99.0,2.0,2
13556,Chung Cheng High School (Main),99.0,2.0,2
13558,Chung Cheng High School (Main),99.0,2.0,2
13559,Chung Cheng High School (Main),99.0,2.0,2
13560,Chung Cheng High School (Main),99.0,2.0,2
13569,Chung Cheng High School (Main),99.0,2.0,2
13570,Chung Cheng High School (Main),99.0,2.0,2
13574,Chung Cheng High School (Main),99.0,2.0,2
13576,Chung Cheng High School (Main),99.0,2.0,2
13578,Chung Cheng High School (Main),99.0,2.0,2
13581,Chung Cheng High School (Main),99.0,2.0,2
13582,Chung Cheng High School (Main),99.0,2.0,2
13584,Chung Cheng High School (Main),99.0,2.0,2
13587,Chung Cheng High School (Main),99.0,2.0,1
13588,Chung Cheng High School (Main),99.0,2.0,2
13589,Chung Cheng High School (Main),99.0,2.0,2
13591,Chung Cheng High School (Main),99.0,2.0,2
13592,Chung Cheng High School (Main),99.0,2.0,1
13594,Chung Cheng High School (Main),99.0,2.0,2
13595,Chung Cheng High School (Main),99.0,2.0,2
13597,Chung Cheng High School (Main),99.0,2.0,2
13598,Chung Cheng High School (Main),99.0,2.0,2
13600,Chung Cheng High School (Main),99.0,2.0,2
13601,Chung Cheng High School (Main),99.0,2.0,2
13602,Chung Cheng High School (Main),99.0,2.0,2
13606,Chung Cheng High School (Main),99.0,2.0,2
13607,Chung Cheng High School (Main),99.0,2.0,2
13608,Chung Cheng High School (Main),99.0,2.0,2
13609,Chung Cheng High School (Main),99.0,2.0,2
13615,Chung Cheng High School (Main),99.0,2.0,2
13616,Chung Cheng High School (Main),99.0,2.0,1
13617,Chung Cheng High School (Main),99.0,2.0,2
13618,Chung Cheng High School (Main),99.0,2.0,2
13620,Chung Cheng High School (Main),99.0,2.0,2
13623,Chung Cheng High School (Main),99.0,2.0,2
13624,Chung Cheng High School (Main),99.0,2.0,2
13625,Chung Cheng High School (Main),99.0,2.0,1
13626,Chung Cheng High School (Main),99.0,2.0,2
13627,Chung Cheng High School (Main),99.0,2.0,2
13628,Chung Cheng High School (Main),99.0,2.0,2
13634,Chung Cheng High School (Main),99.0,2.0,2
13639,Chung Cheng High School (Main),99.0,2.0,1
13640,Chung Cheng High School (Main),99.0,2.0,2
13643,Chung Cheng High School (Main),99.0,2.0,2
13647,Chung Cheng High School (Main),99.0,2.0,2
13648,Chung Cheng High School (Main),99.0,2.0,2
13650,Chung Cheng High School (Main),99.0,2.0,2
13651,Chung Cheng High School (Main),99.0,2.0,2
13655,Chung Cheng High School (Main),99.0,2.0,2
13656,Chung Cheng High School (Main),99.0,2.0,1
13659,Chung Cheng High School (Main),99.0,2.0,1
13662,Chung Cheng High School (Main),99.0,2.0,2
13666,Chung Cheng High School (Main),99.0,2.0,1
13667,Chung Cheng High School (Main),99.0,2.0,1
13668,Chung Cheng High School (Main),99.0,2.0,2
13669,Chung Cheng High School (Main),99.0,2.0,1
13670,Chung Cheng High School (Main),99.0,2.0,2
13672,Chung Cheng High School (Main),99.0,2.0,1
13676,Chung Cheng High School (Main),99.0,2.0,2
13679,Chung Cheng High School (Main),99.0,2.0,2
13682,Chung Cheng High School (Main),99.0,2.0,1
13685,Chung Cheng High School (Main),99.0,2.0,2
13686,Chung Cheng High School (Main),99.0,2.0,2
13690,Chung Cheng High School (Main),99.0,2.0,1
13692,Chung Cheng High School (Main),99.0,2.0,2
13693,Chung Cheng High School (Main),99.0,2.0,2
13696,Chung Cheng High School (Main),99.0,2.0,2
13697,Chung Cheng High School (Main),99.0,2.0,2
13701,Chung Cheng High School (Main),99.0,2.0,1
13705,Chung Cheng High School (Main),99.0,2.0,2
13707,Chung Cheng High School (Main),99.0,2.0,2
13712,Chung Cheng High School (Main),99.0,2.0,1
13716,Chung Cheng High School (Main),99.0,2.0,2
13718,Chung Cheng High School (Main),99.0,2.0,1
13719,Chung Cheng High School (Main),99.0,2.0,1
13720,Chung Cheng High School (Main),99.0,2.0,2
13721,Chung Cheng High School (Main),99.0,2.0,2
13724,Chung Cheng High School (Main),99.0,2.0,1
13726,Chung Cheng High School (Main),99.0,2.0,1
13727,Chung Cheng High School (Main),99.0,2.0,2
13730,Chung Cheng High School (Main),99.0,2.0,2
13732,Chung Cheng High School (Main),99.0,2.0,1
13734,Chung Cheng High School (Main),99.0,2.0,2
13735,Chung Cheng High School (Main),99.0,2.0,2
13737,Chung Cheng High School (Main),99.0,2.0,1
13738,Chung Cheng High School (Main),99.0,2.0,2
13739,Chung Cheng High School (Main),99.0,2.0,2
13742,Chung Cheng High School (Main),99.0,2.0,2
13747,Chung Cheng High School (Main),99.0,2.0,2
13748,Chung Cheng High School (Main),99.0,2.0,2
13749,Chung Cheng High School (Main),99.0,2.0,2
13750,Chung Cheng High School (Main),99.0,2.0,2
13751,Chung Cheng High School (Main),99.0,2.0,1
13755,Chung Cheng High School (Main),99.0,2.0,2
13756,Chung Cheng High School (Main),99.0,2.0,2
13757,Chung Cheng High School (Main),99.0,2.0,1
13758,Chung Cheng High School (Main),99.0,2.0,2
13760,Chung Cheng High School (Main),99.0,2.0,2
13764,Chung Cheng High School (Main),99.0,2.0,1
13765,Chung Cheng High School (Main),99.0,2.0,2
13767,Chung Cheng High School (Main),99.0,2.0,1
13768,Chung Cheng High School (Main),99.0,2.0,2
13775,Chung Cheng High School (Main),99.0,2.0,2
13780,Chung Cheng High School (Main),99.0,2.0,2
13783,Chung Cheng High School (Main),99.0,2.0,2
13786,Chung Cheng High School (Main),99.0,2.0,2
13788,Chung Cheng High School (Main),99.0,2.0,2
13789,Chung Cheng High School (Main),99.0,2.0,2
13790,Chung Cheng High School (Main),99.0,2.0,2
13792,Chung Cheng High School (Main),99.0,2.0,1
13802,Chung Cheng High School (Main),99.0,2.0,2
13803,Chung Cheng High School (Main),99.0,2.0,2
13809,Chung Cheng High School (Main),99.0,2.0,2
13810,Chung Cheng High School (Main),99.0,2.0,2
13811,Chung Cheng High School (Main),99.0,2.0,2
13814,Chung Cheng High School (Main),99.0,2.0,2
13815,Chung Cheng High School (Main),99.0,2.0,1
13820,Chung Cheng High School (Main),99.0,2.0,2
13826,Chung Cheng High School (Main),99.0,2.0,1
13827,Chung Cheng High School (Main),99.0,2.0,2
13830,Chung Cheng High School (Main),99.0,2.0,2
13831,Chung Cheng High School (Main),99.0,2.0,2
13832,Chung Cheng High School (Main),99.0,2.0,2
13835,Chung Cheng High School (Main),99.0,2.0,1
13843,Chung Cheng High School (Main),99.0,2.0,2
13848,Chung Cheng High School (Main),99.0,2.0,2
13852,Chung Cheng High School (Main),99.0,2.0,2
13853,Chung Cheng High School (Main),99.0,2.0,2
13859,Chung Cheng High School (Main),99.0,2.0,2
13863,Chung Cheng High School (Main),99.0,2.0,2
13865,Chung Cheng High School (Main),99.0,2.0,2
13867,Chung Cheng High School (Main),99.0,2.0,2
13868,Chung Cheng High School (Main),99.0,2.0,2
13870,Chung Cheng High School (Main),99.0,2.0,1
13876,Chung Cheng High School (Main),99.0,2.0,2
13879,Chung Cheng High School (Main),99.0,2.0,2
13880,Chung Cheng High School (Main),99.0,2.0,1
13882,Chung Cheng High School (Main),99.0,2.0,2
13883,Chung Cheng High School (Main),99.0,2.0,2
13889,Chung Cheng High School (Main),99.0,2.0,2
13903,Chung Cheng High School (Main),99.0,2.0,1
13909,Chung Cheng High School (Main),99.0,2.0,2
13910,Chung Cheng High School (Main),99.0,2.0,2
13912,Chung Cheng High School (Main),99.0,2.0,2
13913,Chung Cheng High School (Main),99.0,2.0,2
13921,Chung Cheng High School (Main),99.0,2.0,2
13924,Chung Cheng High School (Main),99.0,2.0,2
13953,Chung Cheng High School (Main),99.0,2.0,2
13956,Chung Cheng High School (Main),99.0,2.0,2
13962,Chung Cheng High School (Main),99.0,2.0,2
13970,Chung Cheng High School (Main),99.0,2.0,2
13974,Chung Cheng High School (Main),99.0,2.0,2
13976,Chung Cheng High School (Main),99.0,2.0,2
13978,Chung Cheng High School (Main),99.0,2.0,2
13993,Chung Cheng High School (Main),99.0,2.0,2
13996,Chung Cheng High School (Main),99.0,2.0,2
14003,Chung Cheng High School (Main),99.0,2.0,2
14010,Chung Cheng High School (Main),99.0,2.0,2
14011,Chung Cheng High School (Main),99.0,2.0,2
14014,Chung Cheng High School (Main),99.0,2.0,1
14015,Chung Cheng High School (Main),99.0,2.0,2
14017,Chung Cheng High School (Main),99.0,2.0,2
14024,Chung Cheng High School (Main),99.0,2.0,2
14025,Chung Cheng High School (Main),99.0,2.0,2
14027,Chung Cheng High School (Main),99.0,2.0,1
14032,Chung Cheng High School (Main),99.0,2.0,2
14038,Chung Cheng High School (Main),99.0,2.0,2
14043,Chung Cheng High School (Main),99.0,2.0,2
14053,Chung Cheng High School (Main),99.0,2.0,2
14054,Chung Cheng High School (Main),99.0,2.0,2
14055,Chung Cheng High School (Main),99.0,2.0,2
14057,Chung Cheng High School (Main),99.0,2.0,2
14060,Chung Cheng High School (Main),99.0,2.0,2
14063,Chung Cheng High School (Main),99.0,2.0,1
14068,Chung Cheng High School (Main),99.0,2.0,2
14073,Chung Cheng High School (Main),99.0,2.0,2
14075,Chung Cheng High School (Main),99.0,2.0,1
14080,Chung Cheng High School (Main),99.0,2.0,2
14097,Chung Cheng High School (Main),99.0,2.0,1
14107,Chung Cheng High School (Main),99.0,2.0,2
14108,Chung Cheng High School (Main),99.0,2.0,2
14116,Chung Cheng High School (Main),99.0,2.0,1
14122,Chung Cheng High School (Main),99.0,2.0,2
14123,Chung Cheng High School (Main),99.0,2.0,2
14133,Chung Cheng High School (Main),99.0,2.0,1
14135,Chung Cheng High School (Main),99.0,2.0,2
14151,Chung Cheng High School (Main),99.0,2.0,2
14152,Chung Cheng High School (Main),99.0,2.0,2
14157,Chung Cheng High School (Main),99.0,2.0,1
14167,Chung Cheng High School (Main),99.0,2.0,1
14178,Chung Cheng High School (Main),99.0,2.0,2
14181,Chung Cheng High School (Main),99.0,2.0,2
14196,Chung Cheng High School (Main),99.0,2.0,2
14202,Chung Cheng High School (Main),99.0,2.0,1
14207,Chung Cheng High School (Main),99.0,2.0,1
14229,Chung Cheng High School (Main),99.0,2.0,2
14247,Chung Cheng High School (Main),99.0,2.0,2
14249,Chung Cheng High School (Main),99.0,2.0,2
14260,Chung Cheng High School (Main),99.0,2.0,2
14262,Chung Cheng High School (Main),99.0,2.0,2
14281,Chung Cheng High School (Main),99.0,2.0,2
14285,Chung Cheng High School (Main),99.0,2.0,2
14306,Chung Cheng High School (Main),99.0,2.0,1
14315,Chung Cheng High School (Main),99.0,2.0,2
14325,Chung Cheng High School (Main),99.0,2.0,2
14330,Chung Cheng High School (Main),99.0,2.0,2
14361,Chung Cheng High School (Main),99.0,2.0,1
14397,Chung Cheng High School (Main),99.0,2.0,2
14406,Chung Cheng High School (Main),99.0,2.0,1
14414,Chung Cheng High School (Main),99.0,2.0,2
14417,Chung Cheng High School (Main),99.0,2.0,2
14425,Chung Cheng High School (Main),99.0,2.0,2
14432,Chung Cheng High School (Main),99.0,2.0,2
14437,Chung Cheng High School (Main),99.0,2.0,1
14442,Chung Cheng High School (Main),99.0,2.0,2
14444,Chung Cheng High School (Main),99.0,2.0,2
14467,Chung Cheng High School (Main),99.0,2.0,1
14471,Chung Cheng High School (Main),99.0,2.0,2
14479,Chung Cheng High School (Main),99.0,2.0,2
14492,Chung Cheng High School (Main),99.0,2.0,2
14500,Chung Cheng High School (Main),99.0,2.0,2
14511,Chung Cheng High School (Main),99.0,2.0,2
14531,Chung Cheng High School (Main),99.0,2.0,2
14542,Chung Cheng High School (Main),99.0,2.0,2
14548,Chung Cheng High School (Main),99.0,2.0,2
14550,Chung Cheng High School (Main),99.0,2.0,2
14578,Chung Cheng High School (Main),99.0,2.0,2
436,Christ Church Secondary School,99.0,3.0,2
10859,Christ Church Secondary School,99.0,3.0,2
10860,Christ Church Secondary School,99.0,3.0,2
10862,Christ Church Secondary School,99.0,3.0,2
10867,Christ Church Secondary School,99.0,3.0,2
10872,Christ Church Secondary School,99.0,3.0,2
10875,Christ Church Secondary School,99.0,3.0,2
10876,Christ Church Secondary School,99.0,3.0,2
10882,Christ Church Secondary School,99.0,3.0,2
10883,Christ Church Secondary School,99.0,3.0,2
10885,Christ Church Secondary School,99.0,3.0,1
10886,Christ Church Secondary School,99.0,3.0,2
10888,Christ Church Secondary School,99.0,3.0,1
10891,Christ Church Secondary School,99.0,3.0,2
10896,Christ Church Secondary School,99.0,3.0,2
10899,Christ Church Secondary School,99.0,3.0,2
10902,Christ Church Secondary School,99.0,3.0,2
10903,Christ Church Secondary School,99.0,3.0,2
10904,Christ Church Secondary School,99.0,3.0,2
10905,Christ Church Secondary School,99.0,3.0,2
10912,Christ Church Secondary School,99.0,3.0,2
10915,Christ Church Secondary School,99.0,3.0,2
10921,Christ Church Secondary School,99.0,3.0,2
10926,Christ Church Secondary School,99.0,3.0,2
10934,Christ Church Secondary School,99.0,3.0,1
10940,Christ Church Secondary School,99.0,3.0,2
10943,Christ Church Secondary School,99.0,3.0,2
10948,Christ Church Secondary School,99.0,3.0,2
10950,Christ Church Secondary School,99.0,3.0,2
10953,Christ Church Secondary School,99.0,3.0,2
10957,Christ Church Secondary School,99.0,3.0,2
10964,Christ Church Secondary School,99.0,3.0,2
10979,Christ Church Secondary School,99.0,3.0,2
10980,Christ Church Secondary School,99.0,3.0,2
10984,Christ Church Secondary School,99.0,3.0,2
10999,Christ Church Secondary School,99.0,3.0,1
11002,Christ Church Secondary School,99.0,3.0,2
11003,Christ Church Secondary School,99.0,3.0,2
11005,Christ Church Secondary School,99.0,3.0,2
11006,Christ Church Secondary School,99.0,3.0,2
11012,Christ Church Secondary School,99.0,3.0,2
11013,Christ Church Secondary School,99.0,3.0,1
11017,Christ Church Secondary School,99.0,3.0,2
11021,Christ Church Secondary School,99.0,3.0,2
11026,Christ Church Secondary School,99.0,3.0,1
11027,Christ Church Secondary School,99.0,3.0,2
11030,Christ Church Secondary School,99.0,3.0,2
11031,Christ Church Secondary School,99.0,3.0,2
11032,Christ Church Secondary School,99.0,3.0,2
11034,Christ Church Secondary School,99.0,3.0,2
11045,Christ Church Secondary School,99.0,3.0,1
11048,Christ Church Secondary School,99.0,3.0,2
11069,Christ Church Secondary School,99.0,3.0,1
11072,Christ Church Secondary School,99.0,3.0,2
11077,Christ Church Secondary School,99.0,3.0,2
11079,Christ Church Secondary School,99.0,3.0,2
11081,Christ Church Secondary School,99.0,3.0,2
11093,Christ Church Secondary School,99.0,3.0,2
11104,Christ Church Secondary School,99.0,3.0,2
11121,Christ Church Secondary School,99.0,3.0,2
11131,Christ Church Secondary School,99.0,3.0,2
11138,Christ Church Secondary School,99.0,3.0,2
11140,Christ Church Secondary School,99.0,3.0,2
11151,Christ Church Secondary School,99.0,3.0,2
11158,Christ Church Secondary School,99.0,3.0,2
11159,Christ Church Secondary School,99.0,3.0,2
11160,Christ Church Secondary School,99.0,3.0,1
11177,Christ Church Secondary School,99.0,3.0,1
11183,Christ Church Secondary School,99.0,3.0,2
11185,Christ Church Secondary School,99.0,3.0,2
11206,Christ Church Secondary School,99.0,3.0,2
11248,Christ Church Secondary School,99.0,3.0,1
11255,Christ Church Secondary School,99.0,3.0,1
11279,Christ Church Secondary School,99.0,3.0,1
11283,Christ Church Secondary School,99.0,3.0,2
11286,Christ Church Secondary School,99.0,3.0,1
11326,Christ Church Secondary School,99.0,3.0,2
11346,Christ Church Secondary School,99.0,3.0,2
11359,Christ Church Secondary School,99.0,3.0,2
11368,Christ Church Secondary School,99.0,3.0,2
11376,Christ Church Secondary School,99.0,3.0,2
11404,Christ Church Secondary School,99.0,3.0,2
11440,Christ Church Secondary School,99.0,3.0,2
11453,Christ Church Secondary School,99.0,3.0,2
11461,Christ Church Secondary School,99.0,3.0,2
11496,Christ Church Secondary School,99.0,3.0,2
11511,Christ Church Secondary School,99.0,3.0,2
11523,Christ Church Secondary School,99.0,3.0,2
11543,Christ Church Secondary School,99.0,3.0,2
11544,Christ Church Secondary School,99.0,3.0,2
11585,Christ Church Secondary School,99.0,3.0,2
11591,Christ Church Secondary School,99.0,3.0,2
11594,Christ Church Secondary School,99.0,3.0,2
11596,Christ Church Secondary School,99.0,3.0,2
11605,Christ Church Secondary School,99.0,3.0,2
11608,Christ Church Secondary School,99.0,3.0,2
11651,Christ Church Secondary School,99.0,3.0,2
11686,Christ Church Secondary School,99.0,3.0,1
11735,Christ Church Secondary School,99.0,3.0,2
11849,Christ Church Secondary School,99.0,3.0,2
11894,Christ Church Secondary School,99.0,3.0,1
42063,Singapore Sports School,99.0,3.0,2
42064,Singapore Sports School,99.0,3.0,2
42066,Singapore Sports School,99.0,3.0,2
42072,Singapore Sports School,99.0,3.0,2
42073,Singapore Sports School,99.0,3.0,2
42074,Singapore Sports School,99.0,3.0,2
42075,Singapore Sports School,99.0,3.0,2
42076,Singapore Sports School,99.0,3.0,2
42077,Singapore Sports School,99.0,3.0,2
42079,Singapore Sports School,99.0,3.0,2
42088,Singapore Sports School,99.0,3.0,2
42091,Singapore Sports School,99.0,3.0,2
42092,Singapore Sports School,99.0,3.0,2
42094,Singapore Sports School,99.0,3.0,2
42095,Singapore Sports School,99.0,3.0,2
42102,Singapore Sports School,99.0,3.0,2
42103,Singapore Sports School,99.0,3.0,2
42108,Singapore Sports School,99.0,3.0,2
42110,Singapore Sports School,99.0,3.0,2
42111,Singapore Sports School,99.0,3.0,2
42113,Singapore Sports School,99.0,3.0,2
42114,Singapore Sports School,99.0,3.0,2
42116,Singapore Sports School,99.0,3.0,2
42118,Singapore Sports School,99.0,3.0,2
42126,Singapore Sports School,99.0,3.0,2
42132,Singapore Sports School,99.0,3.0,2
42133,Singapore Sports School,99.0,3.0,2
42134,Singapore Sports School,99.0,3.0,1
42137,Singapore Sports School,99.0,3.0,2
42146,Singapore Sports School,99.0,3.0,2
42147,Singapore Sports School,99.0,3.0,2
42148,Singapore Sports School,99.0,3.0,2
42149,Singapore Sports School,99.0,3.0,2
42150,Singapore Sports School,99.0,3.0,2
42158,Singapore Sports School,99.0,3.0,2
42162,Singapore Sports School,99.0,3.0,2
42165,Singapore Sports School,99.0,3.0,2
42168,Singapore Sports School,99.0,3.0,2
42173,Singapore Sports School,99.0,3.0,2
42174,Singapore Sports School,99.0,3.0,2
42186,Singapore Sports School,99.0,3.0,2
42191,Singapore Sports School,99.0,3.0,2
42192,Singapore Sports School,99.0,3.0,2
42195,Singapore Sports School,99.0,3.0,2
42206,Singapore Sports School,99.0,3.0,2
42209,Singapore Sports School,99.0,3.0,2
42211,Singapore Sports School,99.0,3.0,2
42214,Singapore Sports School,99.0,3.0,2
42215,Singapore Sports School,99.0,3.0,2
42218,Singapore Sports School,99.0,3.0,2
42228,Singapore Sports School,99.0,3.0,2
42235,Singapore Sports School,99.0,3.0,2
42243,Singapore Sports School,99.0,3.0,2
42244,Singapore Sports School,99.0,3.0,2
42251,Singapore Sports School,99.0,3.0,2
42253,Singapore Sports School,99.0,3.0,2
42260,Singapore Sports School,99.0,3.0,2
42277,Singapore Sports School,99.0,3.0,2
42308,Singapore Sports School,99.0,3.0,2
42311,Singapore Sports School,99.0,3.0,2
42314,Singapore Sports School,99.0,3.0,2
42318,Singapore Sports School,99.0,3.0,2
42320,Singapore Sports School,99.0,3.0,1
42334,Singapore Sports School,99.0,3.0,2
42344,Singapore Sports School,99.0,3.0,2
42401,Singapore Sports School,99.0,3.0,2
42412,Singapore Sports School,99.0,3.0,2
44788,Whitley Secondary School,99.0,4.0,2
44789,Whitley Secondary School,99.0,4.0,2
44790,Whitley Secondary School,99.0,4.0,2
44798,Whitley Secondary School,99.0,4.0,2
44802,Whitley Secondary School,99.0,4.0,2
44804,Whitley Secondary School,99.0,4.0,2
44810,Whitley Secondary School,99.0,4.0,2
44812,Whitley Secondary School,99.0,4.0,2
44823,Whitley Secondary School,99.0,4.0,2
44830,Whitley Secondary School,99.0,4.0,2
44832,Whitley Secondary School,99.0,4.0,2
44835,Whitley Secondary School,99.0,4.0,2
44838,Whitley Secondary School,99.0,4.0,2
44841,Whitley Secondary School,99.0,4.0,2
44845,Whitley Secondary School,99.0,4.0,2
44846,Whitley Secondary School,99.0,4.0,2
44847,Whitley Secondary School,99.0,4.0,2
44850,Whitley Secondary School,99.0,4.0,2
44851,Whitley Secondary School,99.0,4.0,2
44853,Whitley Secondary School,99.0,4.0,1
44855,Whitley Secondary School,99.0,4.0,2
44856,Whitley Secondary School,99.0,4.0,2
44859,Whitley Secondary School,99.0,4.0,2
44860,Whitley Secondary School,99.0,4.0,2
44864,Whitley Secondary School,99.0,4.0,2
44867,Whitley Secondary School,99.0,4.0,2
44871,Whitley Secondary School,99.0,4.0,2
44875,Whitley Secondary School,99.0,4.0,2
44877,Whitley Secondary School,99.0,4.0,1
44879,Whitley Secondary School,99.0,4.0,2
44883,Whitley Secondary School,99.0,4.0,2
44885,Whitley Secondary School,99.0,4.0,2
44886,Whitley Secondary School,99.0,4.0,2
44887,Whitley Secondary School,99.0,4.0,1
44888,Whitley Secondary School,99.0,4.0,2
44894,Whitley Secondary School,99.0,4.0,1
44895,Whitley Secondary School,99.0,4.0,2
44898,Whitley Secondary School,99.0,4.0,2
44904,Whitley Secondary School,99.0,4.0,2
44910,Whitley Secondary School,99.0,4.0,2
44912,Whitley Secondary School,99.0,4.0,2
